C14,C1,V317,V308,card6,V306,V126,C11,C6,V282,TransactionAmt,V53,P_emaildomain,card5,C13,V35,V280,V279,card2,V258,M6,V90,V82,TransactionDT,C2,V87,V294,C12,V313,id_06,isFraud,TransactionID
1.0,1.0,0.0,63.5,2,63.5,63.5,1.0,1.0,2.0,67.99,1.0,16,224.0,2.0,1.0,1.0,1.0,514.0,1.0,1,0.0,1.0,1378585,1.0,1.0,0.0,0.0,63.5,0.0,0,3047769
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,7.734,0.0,19,224.0,2.0,0.0,0.0,0.0,375.0,1.0,0,0.0,1.0,5689811,2.0,1.0,0.0,1.0,8.045900344848633,0.0,0,3227634
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,100.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,453.0,1.0,0,0.40372267034599874,0.8435310974315432,3628575,1.0,1.0,0.0,0.0,0.0,-4.0,0,3156228
2.0,2.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,100.0,0.579823981542689,16,226.0,2.0,0.5436524207538244,0.0,0.0,583.0,1.0,0,0.40372267034599874,0.8435310974315432,1046438,2.0,1.0,0.0,0.0,0.0,0.0,0,3030938
6.0,7.0,226.0,579.0,2,226.0,226.0,5.0,3.0,0.0,226.0,1.0,16,226.0,36.0,0.0,6.0,1.0,467.0,1.0,0,0.0,1.0,4550158,6.0,1.0,1.0,0.0,0.0,0.0,0,3186749
1.0,1.0,0.0,103.9499969482422,2,0.0,0.0,1.0,1.0,0.0,52.95,0.0,16,224.0,46.0,0.5436524207538244,1.0,0.0,111.0,1.0,1,1.0,1.0,4616904,1.0,1.0,0.0,0.0,0.0,0.0,0,3188941
3.0,3.0,0.0,0.0,2,0.0,0.0,2.0,0.0,0.0,59.0,1.0,16,117.0,34.0,0.5436524207538244,0.0,0.0,393.0,1.0,1,0.0,0.0,9299129,1.0,1.0,0.0,0.0,0.0,0.0,0,3360012
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,34.0,1.0,16,224.0,4.0,0.5436524207538244,0.0,0.0,512.0,1.0,0,0.0,1.0,6566725,1.0,1.0,0.0,0.0,0.0,0.0,0,3257919
4.0,4.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,206.0,1.0,25,226.0,7.0,0.0,0.0,0.0,321.0,1.0,0,0.0,1.0,10240422,4.0,1.0,0.0,1.0,0.0,0.0,0,3392071
1.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,67.95,1.0,16,226.0,6.0,1.0,0.0,0.0,512.0,1.0,1,1.0,1.0,11365144,1.0,1.0,0.0,0.0,0.0,0.0,1,3433025
1.0,1.0,0.0,1099.4200439453125,1,0.0,0.0,1.0,2.0,1.0,1099.42,0.0,53,226.0,1.0,1.0,1.0,0.0,583.0,1.0,0,1.0,1.0,587791,1.0,1.0,0.0,0.0,0.0,0.0,0,3009604
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,50.0,0.579823981542689,53,226.0,1.0,0.5436524207538244,0.0,0.0,583.0,1.0,0,0.40372267034599874,0.8435310974315432,2056575,1.0,1.0,0.0,0.0,0.0,0.0,0,3089500
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,90.95,1.0,16,117.0,19.0,1.0,0.0,0.0,567.0,1.0,1,1.0,1.0,10423907,1.0,1.0,0.0,0.0,0.0,0.0,0,3399261
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,39.0,1.0,53,166.0,2.0,1.0,0.0,0.0,174.0,1.0,1,0.0,1.0,13905963,1.0,1.0,0.0,0.0,29.0,0.0,0,3515704
0.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,9.099,0.0,19,226.0,0.0,0.0,0.0,0.0,583.0,1.0,0,0.0,1.0,12500680,1.0,1.0,0.0,1.0,0.0,0.0,0,3467751
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,99.97,1.0,2,102.0,1.0,1.0,0.0,0.0,170.0,1.0,1,1.0,1.0,11454253,1.0,1.0,0.0,0.0,0.0,0.0,0,3435949
4.0,4.0,0.0,81.0,2,0.0,0.0,1.0,0.0,0.0,20.0,0.0,16,226.0,127.0,0.5436524207538244,6.0,0.0,174.0,1.0,0,0.0,0.0,10967682,3.0,1.0,0.0,0.0,0.0,-47.0,0,3420898
5.0,6.0,0.0,0.0,2,0.0,0.0,1.0,5.0,1.0,59.0,1.0,53,226.0,13.0,1.0,0.0,0.0,550.0,1.0,0,0.0,1.0,2240636,2.0,3.0,0.0,0.0,59.0,0.0,0,3102916
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,1.0,25.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,490.0,1.0,0,0.40372267034599874,0.8435310974315432,15705822,1.0,1.0,0.0,0.0,0.0,0.0,0,3573810
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,1.0,39.0,1.0,16,166.0,1.0,0.5436524207538244,0.0,0.0,111.0,1.0,0,0.0,0.0,15088977,1.0,1.0,0.0,0.0,0.0,0.0,0,3555545
5.0,5.0,111282.0,82211.0,1,74638.0,74638.0,5.0,0.0,1.0,75.0,0.0,16,102.0,61.0,0.5436524207538244,749.0,671.0,481.0,1.0,0,0.40372267034599874,0.8435310974315432,14861470,3.0,1.0,1043.0,0.0,100.0,0.0,0,3548298
1.0,2.0,0.0,131.0,1,131.0,0.0,1.0,1.0,2.0,131.0,1.0,19,102.0,1.0,0.0,1.0,1.0,170.0,1.0,0,0.0,1.0,7609287,2.0,2.0,0.0,0.0,0.0,0.0,0,3293635
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,1.0,117.0,1.0,16,226.0,1.0,0.5436524207538244,0.0,0.0,298.0,1.0,1,0.0,0.0,9236349,1.0,1.0,0.0,0.0,0.0,0.0,0,3358303
1.0,1.0,0.0,117.0,2,117.0,117.0,1.0,1.0,1.0,117.0,1.0,16,226.0,2.0,0.5436524207538244,1.0,1.0,298.0,1.0,1,0.0,1.0,2346401,1.0,1.0,0.0,0.0,39.0,0.0,0,3107448
3.0,3.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,150.0,0.579823981542689,1,195.0,3.0,0.5436524207538244,0.0,0.0,170.0,1.0,0,0.40372267034599874,0.8435310974315432,7995414,2.0,1.0,0.0,0.0,0.0,0.0,0,3308113
3.0,3.0,0.0,100.0,2,100.0,100.0,1.0,2.0,0.0,300.0,1.0,1,224.0,20.0,0.0,1.0,1.0,165.0,1.0,0,0.0,1.0,491365,3.0,1.0,0.0,0.0,0.0,0.0,0,3005105
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,3.0,0.0,161.0,1.0,16,226.0,16.0,1.0,0.0,0.0,321.0,1.0,0,1.0,1.0,8134929,2.0,1.0,0.0,0.0,0.0,0.0,0,3318352
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,994.0,1.0,16,197.0,1.0,1.0,0.0,0.0,562.0,1.0,1,0.0,1.0,7673940,1.0,1.0,0.0,0.0,0.0,0.0,0,3295512
1.0,2.0,0.0,0.0,1,0.0,50.0,1.0,1.0,1.0,50.0,0.579823981542689,16,226.0,1.0,0.0,0.0,0.0,583.0,2.0,0,0.40372267034599874,0.8435310974315432,1281207,1.0,1.0,0.0,0.0,0.0,-10.0,0,3041826
222.0,275.0,477.8500061035156,0.0,2,0.0,0.0,204.0,186.0,2.0,159.95,1.0,16,117.0,1011.0,0.5436524207538244,0.0,0.0,543.0,1.0,0,2.0,0.0,3017457,238.0,1.0,3.0,0.0,115.9000015258789,0.0,0,3133870
1.0,1.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0.0,34.0,1.0,16,226.0,19.0,0.5436524207538244,0.0,0.0,534.0,1.0,0,0.0,0.0,8125464,3.0,1.0,0.0,0.0,0.0,0.0,0,3317952
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,2.0,1.0,59.0,1.0,16,166.0,1.0,0.0,0.0,0.0,194.0,1.0,0,0.0,1.0,14074785,2.0,1.0,0.0,0.0,107.0,0.0,0,3521502
2.0,2.0,0.0,0.0,2,0.0,0.0,4.0,1.0,0.0,57.95,0.0,16,226.0,7.0,0.0,0.0,0.0,555.0,1.0,0,1.0,1.0,14566284,3.0,1.0,0.0,0.0,0.0,0.0,0,3537939
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,2.0,0.0,2007.95,1.0,16,195.0,17.0,1.0,0.0,0.0,376.0,1.0,0,1.0,1.0,10772693,2.0,1.0,0.0,0.0,0.0,0.0,0,3412676
2.0,2.0,0.0,0.0,2,0.0,77.0,1.0,2.0,1.0,34.0,1.0,16,117.0,2.0,0.0,0.0,0.0,218.0,1.0,1,0.0,1.0,6809096,1.0,2.0,0.0,0.0,0.0,0.0,0,3266504
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,18.186,0.0,36,226.0,1.0,0.0,0.0,0.0,103.0,1.0,0,0.0,1.0,9942361,1.0,1.0,0.0,1.0,0.0,0.0,0,3382749
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,7.493,0.0,16,138.0,1.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,6655554,1.0,1.0,0.0,1.0,0.0,0.0,0,3261538
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,10.844,0.0,1,138.0,1.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,1998844,1.0,1.0,0.0,1.0,0.0,0.0,0,3086624
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,53.95,0.0,16,226.0,2.0,0.0,0.0,0.0,321.0,1.0,1,1.0,1.0,597319,1.0,1.0,0.0,0.0,36.95000076293945,0.0,0,3010301
3.0,3.0,678.0,795.0,1,795.0,452.0,1.0,1.0,5.0,226.0,1.0,16,224.0,3.0,0.0,4.0,4.0,348.0,1.0,0,0.0,1.0,12702924,1.0,1.0,3.0,1.0,117.0,0.0,0,3474960
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,32.356,0.0,16,226.0,1.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,1916222,1.0,1.0,0.0,1.0,0.0,0.0,0,3079941
1.0,1.0,276.0,369.0,2,320.0,0.0,1.0,1.0,1.0,92.0,0.0,53,166.0,3.0,0.0,5.0,4.0,555.0,1.0,1,0.0,1.0,6619913,5.0,1.0,3.0,0.0,49.0,0.0,0,3259305
7.0,7.0,0.0,0.0,2,0.0,0.0,5.0,4.0,0.0,47.95,1.0,53,226.0,20.0,1.0,0.0,0.0,362.9048918339505,1.0,1,1.0,1.0,7825160,5.0,2.0,0.0,0.0,0.0,0.0,0,3300738
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,112.99,1.0,53,226.0,1.0,1.0,0.0,0.0,385.0,1.0,1,0.0,1.0,7571121,1.0,1.0,0.0,0.0,0.0,0.0,0,3291828
2.0,3.0,875.0,321.0,2,0.0,0.0,2.0,1.0,1.0,59.0,1.0,16,195.0,5.0,1.0,2.0,0.0,122.0,1.0,0,0.0,1.0,775352,4.0,1.0,3.0,0.0,0.0,0.0,0,3018430
2.0,2.0,0.0,1233.0,1,92.0,92.0,1.0,2.0,0.0,77.0,1.0,2,219.0,81.0,1.0,7.0,1.0,562.0,1.0,0,0.0,1.0,9320751,1.0,2.0,0.0,0.0,0.0,0.0,0,3361113
1.0,2.0,1025.0,452.0,2,0.0,0.0,2.0,1.0,0.0,59.0,0.0,16,226.0,3.0,0.0,2.0,0.0,555.0,1.0,1,0.0,1.0,5332861,1.0,1.0,10.0,0.0,0.0,0.0,0,3212433
1.0,1.0,1108.0,1553.0,2,1553.0,554.0,1.0,1.0,4.0,554.0,1.0,16,226.0,1.0,1.0,3.0,3.0,462.0,1.0,0,0.0,1.0,8295327,1.0,1.0,2.0,1.0,445.0,0.0,1,3324410
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,2.0,0.0,107.95,0.0,16,226.0,5.0,0.0,0.0,0.0,111.0,1.0,0,1.0,1.0,5100779,2.0,1.0,0.0,0.0,0.0,0.0,0,3205548
1.0,2.0,42.05239868164063,145.2783966064453,1,0.0,0.0,2.0,1.0,1.0,22.379,0.0,19,137.0,5.0,0.5436524207538244,5.0,0.0,555.0,1.0,0,0.40372267034599874,0.8435310974315432,11304284,6.0,1.0,2.0,2.0,40.60219955444336,0.0,0,3431436
1.0,1.0,0.0,670.0,2,0.0,0.0,1.0,1.0,2.0,117.0,1.0,16,117.0,1.0,0.5436524207538244,2.0,0.0,372.0,1.0,0,0.0,1.0,2693385,1.0,1.0,0.0,0.0,335.0,0.0,0,3122007
2.0,7.0,0.0,0.0,2,0.0,0.0,8.0,3.0,0.0,17.038,0.0,19,138.0,13.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,5900554,26.0,1.0,0.0,8.0,0.0,0.0,0,3235138
1.0,2.0,75.0,0.0,2,0.0,0.0,2.0,1.0,0.0,280.0,1.0,16,224.0,7.0,2.0,0.0,0.0,225.0,1.0,0,0.0,1.0,2987242,2.0,1.0,1.0,0.0,0.0,0.0,0,3131549
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,75.0,0.579823981542689,53,226.0,1.0,0.5436524207538244,0.0,0.0,321.0,1.0,0,0.40372267034599874,0.8435310974315432,7662697,1.0,1.0,0.0,0.0,0.0,-9.0,0,3294842
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,2.0,1.0,29.0,1.0,16,166.0,2.0,1.0,0.0,0.0,449.0,1.0,1,0.0,1.0,5088920,1.0,1.0,0.0,0.0,0.0,0.0,0,3204950
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,25.0,0.579823981542689,16,226.0,2.0,0.5436524207538244,0.0,0.0,298.0,1.0,0,0.40372267034599874,0.8435310974315432,10618854,2.0,1.0,0.0,0.0,0.0,0.0,0,3406640
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,150.0,0.579823981542689,4,226.0,1.0,0.5436524207538244,0.0,0.0,583.0,1.0,0,0.40372267034599874,0.8435310974315432,558849,1.0,1.0,0.0,0.0,0.0,0.0,0,3008228
2.0,2.0,0.0,335.0,2,335.0,335.0,2.0,1.0,0.0,335.0,1.0,53,224.0,5.0,1.0,1.0,1.0,127.0,1.0,0,0.0,2.0,5628760,1.0,2.0,0.0,0.0,0.0,0.0,0,3225900
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,17.829,0.0,16,224.0,1.0,0.0,0.0,0.0,142.0,1.0,0,0.0,1.0,15046038,1.0,1.0,0.0,1.0,0.0,0.0,0,3554778
4.0,4.0,25702.0,28749.0,1,25073.0,25340.0,5.0,0.0,1.0,56.0,0.0,16,102.0,51.0,0.5436524207538244,293.0,248.0,481.0,3.0,0,0.0,0.0,14241826,3.0,1.0,264.0,0.0,100.0,0.0,0,3527160
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,50.0,0.579823981542689,53,226.0,1.0,0.5436524207538244,0.0,0.0,321.0,1.0,0,0.40372267034599874,0.8435310974315432,1182670,1.0,1.0,0.0,0.0,0.0,0.0,0,3036393
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,48.95,1.0,16,226.0,1.0,1.0,0.0,0.0,512.0,1.0,1,1.0,1.0,10417773,1.0,1.0,0.0,0.0,0.0,0.0,0,3398820
4.0,4.0,0.0,0.0,2,0.0,0.0,3.0,3.0,1.0,108.95,0.0,16,226.0,7.0,0.0,0.0,0.0,321.0,1.0,0,1.0,1.0,11405845,3.0,1.0,0.0,0.0,0.0,0.0,0,3435046
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,39.0,0.0,16,102.0,1.0,0.0,0.0,0.0,362.9048918339505,1.0,1,0.0,1.0,3490499,1.0,1.0,0.0,0.0,0.0,0.0,0,3151234
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,2.0,0.0,141.0,1.0,16,226.0,24.0,1.0,0.0,0.0,490.0,1.0,0,0.0,0.0,3991356,1.0,1.0,0.0,0.0,0.0,0.0,0,3168400
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,1.0,1.0,199.0,1.0,3,226.0,2.0,1.0,0.0,0.0,321.0,1.0,1,0.0,1.0,8629117,1.0,1.0,0.0,0.0,0.0,0.0,0,3336931
4.0,4.0,0.0,87.0,1,0.0,0.0,1.0,2.0,1.0,34.0,1.0,53,226.0,41.0,2.0,1.0,0.0,553.0,1.0,1,0.0,2.0,1273890,2.0,2.0,0.0,0.0,87.0,0.0,0,3041161
5.0,5.0,0.0,141.0,2,141.0,0.0,4.0,6.0,7.0,59.0,3.0,53,126.0,14.0,3.0,1.0,1.0,206.0,1.0,0,0.0,1.0,15694539,6.0,1.0,0.0,1.0,0.0,0.0,0,3573225
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,1.0,30.0,0.579823981542689,16,117.0,1.0,0.5436524207538244,0.0,0.0,393.0,1.0,0,0.40372267034599874,0.8435310974315432,14414825,1.0,1.0,0.0,0.0,0.0,-36.0,0,3533125
139.0,178.0,0.0,0.0,2,0.0,0.0,138.0,122.0,0.0,78.95,0.0,16,226.0,494.0,0.0,0.0,0.0,111.0,1.0,0,1.0,1.0,11195637,174.0,1.0,0.0,0.0,0.0,0.0,0,3427721
2.0,4.0,1340.0,288.0,1,0.0,0.0,1.0,5.0,1.0,117.0,0.0,16,226.0,23.0,0.0,2.0,0.0,170.0,1.0,0,0.0,1.0,7230136,5.0,1.0,8.0,0.0,117.0,0.0,0,3279643
3.0,21.0,0.0,0.0,1,0.0,0.0,14.0,9.0,1.0,119.026,0.0,16,219.0,3.0,0.0,0.0,0.0,500.0,1.0,0,0.0,1.0,14672854,26.0,1.0,0.0,14.0,0.0,-9.0,1,3542117
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,323.0,0.0,1,226.0,18.0,0.0,0.0,0.0,446.0,1.0,0,0.0,1.0,1101727,1.0,1.0,0.0,0.0,0.0,0.0,0,3032773
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,59.95,1.0,16,226.0,1.0,1.0,0.0,0.0,555.0,1.0,1,1.0,1.0,14166881,1.0,1.0,0.0,0.0,0.0,0.0,0,3524789
1.0,1.0,0.0,105.9000015258789,2,0.0,0.0,1.0,3.0,1.0,35.95,1.0,1,226.0,7.0,1.0,2.0,0.0,555.0,1.0,0,1.0,1.0,10767916,5.0,1.0,0.0,0.0,10.949999809265137,0.0,0,3412289
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,39.0,1.0,1,102.0,1.0,1.0,0.0,0.0,170.0,1.0,1,0.0,1.0,9824426,1.0,1.0,0.0,0.0,0.0,0.0,0,3378184
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,15.985,0.0,16,224.0,1.0,0.0,0.0,0.0,375.0,1.0,0,0.0,1.0,14107874,1.0,1.0,0.0,1.0,0.0,-4.0,0,3522777
4.0,4.0,0.0,436.9500122070313,2,113.9499969482422,0.0,1.0,5.0,0.0,92.0,1.0,16,226.0,34.0,0.0,2.0,1.0,321.0,1.0,1,0.0,1.0,14212891,7.0,1.0,0.0,0.0,0.0,0.0,1,3525645
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,2.0,0.0,238.96,1.0,16,102.0,3.0,1.0,0.0,0.0,327.0,1.0,1,1.0,1.0,13892148,2.0,1.0,0.0,0.0,0.0,0.0,0,3514997
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,2.0,0.0,44.0,1.0,16,226.0,12.0,1.0,0.0,0.0,264.0,1.0,0,0.0,1.0,13890942,3.0,1.0,0.0,0.0,0.0,0.0,0,3514940
4.0,4.0,0.0,0.0,2,0.0,0.0,3.0,4.0,0.0,67.95,1.0,16,166.0,19.0,1.0,0.0,0.0,268.0,1.0,1,1.0,1.0,13658813,5.0,1.0,0.0,0.0,0.0,0.0,0,3507541
1.0,1.0,0.0,97.0,2,0.0,0.0,1.0,1.0,0.0,117.0,0.0,19,224.0,44.0,0.0,1.0,0.0,445.0,1.0,1,0.0,1.0,12862352,1.0,1.0,0.0,1.0,0.0,0.0,0,3479998
1.0,1.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0.0,186.0,0.0,2,226.0,62.0,0.0,0.0,0.0,490.0,1.0,0,0.0,1.0,7223242,1.0,1.0,0.0,0.0,0.0,0.0,0,3279340
4.0,4.0,0.0,0.0,2,0.0,0.0,3.0,2.0,0.0,209.95,0.0,1,226.0,14.0,1.0,0.0,0.0,215.0,1.0,1,1.0,1.0,14256749,3.0,1.0,0.0,0.0,0.0,0.0,0,3527943
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,1.0,1.0,43.95,0.0,16,166.0,4.0,0.5436524207538244,0.0,0.0,476.0,1.0,0,1.0,0.0,962768,3.0,1.0,0.0,0.0,58.95000076293945,0.0,0,3026712
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,29.0,1.0,16,166.0,3.0,1.0,0.0,0.0,360.0,1.0,0,0.0,1.0,1030533,1.0,1.0,0.0,0.0,0.0,0.0,0,3029714
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,159.95,1.0,19,224.0,4.0,1.0,0.0,0.0,314.0,1.0,1,1.0,1.0,10538598,1.0,1.0,0.0,0.0,52.95000076293945,0.0,0,3404434
8.0,8.0,0.0,48.95000076293945,2,0.0,0.0,9.0,5.0,1.0,26.95,0.0,16,224.0,29.0,1.0,1.0,0.0,111.0,1.0,0,1.0,1.0,14343195,11.0,1.0,0.0,0.0,26.95000076293945,0.0,0,3530988
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,100.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,555.0,1.0,0,0.40372267034599874,0.8435310974315432,1971510,1.0,1.0,0.0,0.0,0.0,0.0,0,3083610
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,47.95,0.0,19,117.0,1.0,0.0,0.0,0.0,393.0,1.0,1,1.0,1.0,7058541,1.0,1.0,0.0,0.0,0.0,0.0,0,3273861
2.0,4.0,0.0,0.0,2,0.0,0.0,2.0,1.0,1.0,809.0,1.0,16,226.0,2.0,0.5436524207538244,0.0,0.0,361.0,1.0,0,0.0,1.0,4724538,2.0,2.0,0.0,0.0,664.0,0.0,0,3192373
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,42.559,0.0,19,138.0,1.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,2257702,1.0,1.0,0.0,1.0,0.0,0.0,0,3103810
1.0,1.0,0.0,136.0,2,59.0,59.0,1.0,1.0,0.0,59.0,1.0,16,226.0,10.0,1.0,2.0,1.0,555.0,1.0,0,0.0,1.0,1374969,3.0,1.0,0.0,0.0,0.0,0.0,0,3047394
1.0,1.0,0.0,0.0,2,0.0,0.0,2.0,2.0,0.0,15.0,1.0,16,226.0,11.0,1.0,0.0,0.0,321.0,1.0,0,0.0,1.0,12931286,3.0,1.0,0.0,2.0,0.0,0.0,0,3481649
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,35.95,0.0,19,224.0,9.0,1.0,0.0,0.0,532.0,1.0,1,0.0,1.0,5157867,2.0,2.0,0.0,0.0,0.0,0.0,0,3206419
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,200.0,0.579823981542689,1,195.0,2.0,0.5436524207538244,0.0,0.0,119.0,1.0,0,0.40372267034599874,0.8435310974315432,10331411,1.0,1.0,0.0,0.0,0.0,0.0,0,3395455
8.0,10.0,0.0,0.0,2,0.0,0.0,8.0,7.0,0.0,57.95,1.0,16,226.0,34.0,1.0,0.0,0.0,490.0,1.0,0,1.0,1.0,10531231,12.0,1.0,0.0,0.0,0.0,0.0,0,3404042
6.0,9.0,0.0,0.0,2,0.0,0.0,7.0,6.0,0.0,159.95,0.0,16,224.0,18.0,0.5436524207538244,0.0,0.0,595.0,1.0,1,1.0,1.0,13626506,7.0,1.0,0.0,0.0,0.0,0.0,0,3506055
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,2.0,0.0,255.0,1.0,53,224.0,4.0,0.0,0.0,0.0,310.0,1.0,0,0.0,1.0,8893875,2.0,1.0,0.0,0.0,0.0,0.0,0,3346015
3.0,3.0,0.0,0.0,2,0.0,0.0,3.0,1.0,0.0,57.95,0.0,16,224.0,18.0,0.0,0.0,0.0,445.0,1.0,0,1.0,1.0,10428164,1.0,1.0,0.0,0.0,0.0,0.0,0,3399559
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,100.0,0.579823981542689,19,219.0,1.0,0.5436524207538244,0.0,0.0,583.0,1.0,0,0.40372267034599874,0.8435310974315432,766876,1.0,1.0,0.0,0.0,0.0,-6.0,0,3017716
1.0,1.0,44.52949905395508,44.52949905395508,1,44.52949905395508,0.0,2.0,2.0,1.0,44.529,0.0,49,226.0,2.0,0.0,1.0,1.0,304.0,1.0,0,0.0,2.0,7867346,3.0,1.0,1.0,2.0,26.10140037536621,0.0,0,3303217
3.0,3.0,0.0,113.0,2,0.0,0.0,3.0,3.0,0.0,90.0,1.0,1,226.0,38.0,1.0,1.0,0.0,597.0,1.0,1,0.0,1.0,12235042,6.0,1.0,0.0,1.0,0.0,0.0,0,3460092
1.0,1.0,0.0,82.0,2,82.0,0.0,2.0,1.0,0.0,82.0,0.0,53,226.0,1.0,0.0,1.0,1.0,321.0,1.0,0,0.0,1.0,10858862,3.0,1.0,0.0,0.0,0.0,0.0,0,3416368
104.0,120.0,0.0,0.0,1,0.0,0.0,81.0,84.0,0.0,57.95,1.0,16,102.0,509.0,0.5436524207538244,0.0,0.0,199.0,1.0,1,1.0,2.0,5758367,102.0,1.0,0.0,0.0,0.0,0.0,0,3229417
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,4.341,0.0,16,226.0,1.0,0.0,0.0,0.0,553.0,1.0,0,0.0,1.0,3045790,1.0,1.0,0.0,1.0,0.0,0.0,0,3135447
2.0,3.0,0.0,0.0,2,0.0,0.0,2.0,3.0,0.0,47.95,0.0,16,226.0,10.0,0.5436524207538244,0.0,0.0,111.0,1.0,1,1.0,1.0,9751485,2.0,1.0,0.0,0.0,0.0,0.0,0,3375774
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,53.97,1.0,53,226.0,1.0,1.0,0.0,0.0,100.0,1.0,1,1.0,1.0,5954585,1.0,1.0,0.0,0.0,0.0,0.0,0,3236943
68.0,83.0,0.0,0.0,1,0.0,0.0,59.0,69.0,0.0,60.95,1.0,35,226.0,427.0,0.0,0.0,0.0,583.0,1.0,0,1.0,1.0,15774275,80.0,1.0,0.0,1.0,0.0,0.0,0,3575723
2.0,3.0,0.0,0.0,2,0.0,0.0,4.0,3.0,0.0,210.95,1.0,16,166.0,15.0,0.0,0.0,0.0,206.0,1.0,0,1.0,1.0,7024281,4.0,1.0,0.0,0.0,0.0,0.0,0,3273228
1.0,1.0,0.0,0.0,2,0.0,0.0,2.0,2.0,0.0,19.214,0.0,16,138.0,2.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,9140774,3.0,1.0,0.0,2.0,0.0,-1.0,0,3354648
